,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
10,0.9499500701954161,0.8317746294490029,0.8365487507612828,0.9872145885444862,0.9168064832190668,0.9362387853815142,0.8611137370171691,0.8757953265502127,0.9412663342728971,0.9044799982393674,1.0,0.9446600668620021,0.936605373551455,0.9362294285413886,0.957279421166805,0.8629894278430082,0.9602203022622482,0.8527017422397907,0.9254740949344233,0.9883236340542408,0.8539328751723255,0.806455099998127,0.9460880664011191,0.9767916291725279,0.9598221713309885,0.8575202384493876,0.9411993804462255,0.8337896290913357,0.8961065533263678
11,0.9463295300870103,0.8636120974330813,0.9356437295887532,0.9816302549022692,0.9602396178639708,0.8634189089829414,0.8293535525063755,0.8512141066404734,0.8412005497008156,0.8458657512889481,0.9642469656985453,1.0,0.8049786061811617,0.8611228920307719,0.8719521742528289,0.9280677292118751,0.9732795120970357,0.933951887861541,0.9506097948567955,0.8959044228498836,0.8953202694289206,0.9733761087269408,0.9218994414551074,0.9520296066771583,0.9825173039061179,0.913331254009309,0.9073343990055477,0.8155375354232053,0.8981507661887755
12,0.9316913815526825,0.9854243917751052,0.8935805054581152,0.9513441789689828,0.9536906536580032,0.8236087966834412,0.928904577194487,0.9862964533101628,0.8836720253236567,0.9628123925625431,0.9201629788625225,0.8240044821538519,1.0,0.885059847681353,0.9801013821191235,0.8812252258969143,0.9762124810803701,0.9321718146080757,0.8289923069492523,0.825228157167389,0.9158919100565717,0.8839007063597224,0.9478589578163266,0.9649446936743737,0.853744797797555,0.9854465909173569,0.9486321859256532,0.8296829331491552,0.8249839287494184
13,0.9726660811216207,0.880011555197104,0.840437435340074,0.8412247255779596,0.8228118686262121,0.8590326974455263,0.8865273427240565,0.8942640692660212,0.9518813451078646,0.8843947150106679,0.8293555596455837,0.9321865722749394,0.9593681171809936,1.0,0.8689001523601331,0.8437450341069815,0.8183451294891468,0.9502874882316931,0.952517540278556,0.8935134537017284,0.818541215480388,0.841385724128621,0.9630699998501838,0.8939504478946995,0.9114255225159088,0.8770659554259925,0.9327494269047532,0.9295435825434178,0.8261821520385871
14,0.9275414532338507,0.8607587375962801,0.8934878277572615,0.8661527400001111,0.9625192791576263,0.9229805597343322,0.956153550500818,0.8611100720125087,0.8979371068666224,0.9180851731729585,0.929247979557438,0.9722070256352752,0.8197994159701061,0.8001985077884837,1.0,0.9022200300278655,0.9758993239469737,0.9699268330224029,0.8705368159991784,0.9560235355808486,0.8958660850416953,0.8590559035266534,0.871937040073829,0.9443988165615707,0.852656384962927,0.9625184582520894,0.8896487797539724,0.815390283293612,0.8521871171865572
15,0.824092697458289,0.9431960809938278,0.8182654123840938,0.90189044711667,0.893408792318522,0.974265326840665,0.9547585890170782,0.8226769238454806,0.8405193277951275,0.8794749613638434,0.9137537689113724,0.8588501163024417,0.8083600004673154,0.8890175217235667,0.8856902231019568,1.0,0.8009094292204813,0.9256484700282838,0.9516962592409977,0.9860709769833792,0.9593349606109762,0.9281443386086761,0.8674683088551605,0.8466396596818799,0.938568744694559,0.9702392947848433,0.9698488745037015,0.8572720825469711,0.8513108118844598
16,0.8332336891762989,0.9255355102723972,0.8412963777928528,0.8459958159075559,0.944459876477615,0.8607372576918955,0.9786571846498201,0.8593643856224281,0.9353788525027409,0.8351508294554313,0.9538183503538133,0.8741734456648876,0.9682802744002861,0.870972962991063,0.9740456867675462,0.9202581206810414,1.0,0.8215804414650696,0.945668967331809,0.9040425373177929,0.835529861574374,0.9590381366905716,0.9699872605959738,0.8314726250480294,0.8474731243133246,0.9623208807373405,0.9033939695488661,0.979688822760127,0.8955128133724333
17,0.8087585841839167,0.8980192317238512,0.9714979553305151,0.9248721643429476,0.9478469531826933,0.8636781891522759,0.82809549619053,0.9854592306718832,0.8367436346524665,0.9440556791405517,0.9335442974425847,0.9618057331194153,0.8738451458845129,0.8503021530227433,0.8754895717538006,0.8570646293445261,0.8553717985791806,1.0,0.9737251531673724,0.8953461114079612,0.9384820247797387,0.8377196851618008,0.9570903412387959,0.9510883376394428,0.8345146170277227,0.894523000996847,0.9683172430097917,0.9896354027115071,0.8757818600963937
18,0.9200702678082424,0.9387212048502559,0.9143829309276281,0.8124519176175486,0.8236193905498144,0.9125342575656855,0.9741252028105014,0.8013637450822153,0.9279979098445397,0.9475101395464328,0.9843275967239088,0.8492161797917134,0.9544291673774752,0.941500866164897,0.9496246823317174,0.859262193304746,0.898659585580772,0.8922699997194897,1.0,0.806846094232372,0.845113882286488,0.9747748484998151,0.8481910154557583,0.8068277990238912,0.9759441013976672,0.8888255029821768,0.9644604186628387,0.8722382615741581,0.9790769132910544
19,0.8460600352071398,0.9634991267098956,0.8017382728736281,0.8648109340453201,0.827194046190465,0.826378756052214,0.8423243832461803,0.8882998080546999,0.9048475717164244,0.800828026148959,0.9345327777013648,0.8153271971802724,0.8511339656878687,0.9594726515477772,0.9083934792822296,0.8693699905486092,0.8190289362384113,0.9854396757064168,0.9611751301850088,1.0,0.9761624747230728,0.9603144761685579,0.9162502036896747,0.9144146468353721,0.9240029068774573,0.9130057389806343,0.914945944568886,0.8459301156643616,0.8473638596676935
20,0.9446032675372457,0.8713488804846384,0.8440842866886721,0.8304097728512485,0.867859910276896,0.9381661594073873,0.9665998025960069,0.8496280098546912,0.96899971636356,0.9690912857975169,0.9101074663734106,0.9076672090628641,0.8201906482336637,0.9113506501330613,0.8636757338900231,0.8960478307548375,0.8038288598136739,0.8436670542036048,0.9837649111526483,0.9447729674999972,1.0,0.8471333634754596,0.904685954039229,0.9571252065441694,0.9058422298983971,0.9797414044830268,0.8155454920118662,0.8288323595953753,0.9055083399969714
21,0.9781141026507936,0.9369403919774685,0.8996507054570259,0.8212114791377773,0.9556582456620342,0.8518707119570391,0.8019109269750031,0.8774375053568386,0.8322315419670987,0.969017146586113,0.9050647736120718,0.87618717519063,0.8129064741115046,0.9782995468902527,0.8017622792291619,0.8727566376131163,0.9818622904861971,0.8636105697781713,0.8920795183362931,0.8225212217166196,0.9356899968616731,1.0,0.9134289358218548,0.8192136966888813,0.8400087622233128,0.8995108868409165,0.941348847230487,0.8667292365009521,0.9132372264154935
22,0.8785352072298457,0.9797801084574196,0.8274100630004801,0.9393884264075485,0.802334466814563,0.9043381253290422,0.9844794360350295,0.9581552342905233,0.8914745903221895,0.8581036278845603,0.9794030214843585,0.8666362883568473,0.8770864874980299,0.9240417889544752,0.9761691072002086,0.9816417910958596,0.8260478646209148,0.9547382652792659,0.8720104187972424,0.8959768782370103,0.8075937115852687,0.8016951806532693,1.0,0.8424438186013515,0.9484481068742543,0.808878314180537,0.8257832238860561,0.9632014340190433,0.8877073314487
23,0.8669146233032522,0.85186321684885,0.9067784535445591,0.8286582779517635,0.8009290343794669,0.95148776971211,0.8197741659523359,0.8082271688030942,0.9883641556846474,0.8157914124086226,0.8705336135124299,0.8953436285036394,0.8968568479912873,0.8183705248843781,0.8416912264956351,0.9654635325522758,0.9283127842025231,0.8248108601470729,0.8633634088456177,0.969296516339628,0.8354950470102093,0.9214865384514361,0.8343413397159469,1.0,0.8868759274178865,0.969590546560553,0.9847542016577284,0.9085445812126635,0.9513107779792753
24,0.9676003567594433,0.8994968839630435,0.9109613481801063,0.9864737716767799,0.961768729088031,0.8259381943297099,0.8591503144619703,0.9169037514132886,0.9679737603503134,0.9078685075475542,0.9568691810829262,0.8179690249893254,0.8567806947972348,0.87694480044543,0.8154002265008914,0.9128363745863164,0.8391452393375434,0.8037565208555358,0.9216622233860793,0.9668892929179501,0.8765474908418331,0.9574831200999965,0.963681859382646,0.9146893452007628,1.0,0.872600832900667,0.9477885722079445,0.8002510669186482,0.9345256843700117
25,0.8133361379959877,0.932454822384397,0.8757023266301752,0.8809514881568357,0.8917416828759241,0.9637028425153641,0.8901112867943689,0.8799915466478485,0.8888740744112277,0.8184908094841538,0.8107922234810624,0.8669485567335129,0.9042385294790991,0.8657274419394543,0.8846960410056399,0.9752079267590147,0.8267506706228317,0.8356894919694478,0.9216207472812066,0.9728857790081971,0.8299376945082736,0.8861785138613021,0.9364899512032543,0.9705837820410689,0.9163507462147624,1.0,0.8702218070591184,0.9870603798979611,0.917584903431794
26,0.970925844640607,0.8390402144454538,0.9892747888183944,0.973072936773651,0.9113324264791043,0.9376080354042979,0.8916253548269991,0.9162974864368043,0.9090961739887448,0.8754613539149694,0.8955846595332361,0.9732917811923623,0.8672365123315702,0.8327626216420435,0.8431789540701702,0.9509922099214497,0.9617563471153937,0.8549630975052677,0.8755763875082845,0.9412355586662186,0.8436150357322516,0.9455661892702598,0.9037779778887061,0.979369191599677,0.854506725225886,0.8166398639061473,1.0,0.8600345274671405,0.8205133744330924
27,0.8365860095566161,0.9700254340662011,0.8410416863934476,0.8897959136284306,0.8160615390391712,0.8771887215173142,0.959495814113202,0.8140223807166663,0.9541263691963453,0.8682685735791729,0.910934974981749,0.8405795030648704,0.9479045407917567,0.8522980872417989,0.986009104071865,0.8028707382566997,0.8582904451639308,0.8365944981351677,0.9558309832597742,0.8473972417174658,0.830025847306144,0.9423528751943588,0.8643657646946928,0.9347832207366671,0.9067491900750353,0.8261833789711968,0.8455102512085784,1.0,0.8164785041042876
28,0.9654560750933237,0.9441496311192894,0.8755540876045691,0.8510805174307814,0.946347733429577,0.8591628244923946,0.9626392615228159,0.833457026801054,0.9740620953945907,0.9412330883195003,0.8202113772387115,0.886109639162919,0.9589963865603675,0.9660327778627211,0.8067030794089232,0.8701891136988678,0.9630198992567695,0.8697280795521192,0.8416424813831163,0.8698537832996807,0.8208082393198611,0.9491433594609107,0.9827841665870511,0.8331439845221258,0.9193271824561083,0.8895089836480127,0.829496210131233,0.9510435198631794,1.0
