,0
181,20776.41231606755
182,0.0
183,5358.326425350737
184,0.0
185,18859.184292929596
186,0.0
187,0.0
188,14817.347457312891
189,0.0
190,12864.32913627202
191,5601.885441765364
192,1736.8187760904548
193,0.0
194,2607.1296252853645
195,21268.6966803284
196,3239.499143236433
197,5440.188894962019
198,18962.274059576943
199,0.0
200,0.0
201,3157.1247561683995
202,6817.218277597858
203,12816.662751172524
204,0.0
205,0.0
206,9070.756592423713
207,0.0
208,0.0
209,0.0
210,0.0
211,12339.50565358653
212,14531.815446221648
213,0.0
214,0.0
215,2686.380918375071
216,2594.8705104197725
217,10461.045491535071
218,14461.94943390906
219,0.0
220,0.0
221,11930.070568436786
222,1979.158273937588
223,0.0
224,5141.108598246006
225,0.0
226,0.0
227,18249.991544582474
228,13513.742056563467
229,8846.785351462982
230,3826.6629657827434
231,1837.3842203129607
232,22799.2533063062
233,1430.0188211212808
234,0.0
235,4927.330801258999
236,8476.049541083252
237,1932.28988450623
238,12013.993136389414
239,16171.233035583195
240,0.0
241,0.0
242,9560.899026698637
243,0.0
244,9313.541762008419
245,17229.137897711247
246,18565.7769349023
247,0.0
248,0.0
249,0.0
250,16417.436960478197
251,252.95584089148906
252,1548.0763687751605
253,0.0
254,20704.578414287273
255,5790.744161634648
256,0.0
257,173.729775496613
258,3834.3662711690995
259,4421.932736737595
260,6154.271585442417
261,3288.4027091256576
262,6155.007766174909
263,19201.139013257314
264,13336.820370492555
265,20045.28825244037
266,0.0
267,0.0
268,12768.576995304087
269,8340.454619244963
270,0.0
271,3218.2086886948964
272,0.0
273,4053.26056630729
274,375.88890025540604
275,13025.050842920231
276,0.0
277,7459.873776260298
278,36.387607124081114
279,0.0
280,0.0
281,9209.300951475336
282,0.0
283,0.0
284,8298.19595667813
285,1842.60214568433
286,5053.970591981866
287,0.0
288,9246.442826213228
289,9327.929485665954
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,627.9991972340213
301,0.0
302,9629.486401468253
303,17320.297586277244
304,3060.3307725291234
305,0.0
306,0.0
307,3066.9250426877697
308,5506.5614967697475
309,0.0
310,0.0
311,0.0
312,20121.0188283303
313,16758.337618578254
314,1973.8097825970035
315,6640.292646956252
316,2085.848741740454
317,5160.583253732533
318,1523.8155916003743
319,0.0
320,0.0
321,774.4417244011129
322,0.0
323,6681.0289438172185
324,0.0
325,15254.132128860016
326,0.0
327,3029.60638088602
328,0.0
329,15988.896709600143
330,0.0
331,0.0
332,0.0
333,9904.189040804136
334,0.0
335,13433.028553884855
336,10577.849734016985
337,0.0
338,2074.0034807923657
339,8163.2793259945465
340,0.0
341,0.0
342,797.3858203026466
343,5769.750221383554
344,0.0
345,0.0
346,0.0
347,3003.624028614111
348,0.0
349,124.30939561588457
350,7821.646078047837
351,0.0
352,11612.628652451502
353,0.0
354,14545.527997944271
355,11971.226662189467
356,7755.754902243672
357,1751.8651231155964
358,0.0
359,10017.160893555905
360,11881.330884015799
361,0.0
362,7900.878218355443
363,5278.5835936127405
364,1757.4137892117142
365,17489.83087977275
366,4923.18578483045
367,0.0
368,16664.090964184434
369,3140.2015102528676
370,0.0
371,6645.0176332077535
372,365.475800072134
373,6610.747833075817
374,8502.565140173188
375,0.0
376,303.87004147304106
377,392.6451197779097
378,8620.941480724054
379,4615.657007073722
380,0.0
381,7395.624900731025
382,0.0
383,1712.043111614883
384,8215.63105495958
385,3204.4337569004856
386,4820.59322395036
387,554.3942102185101
388,14242.68435556817
389,0.0
390,0.0
391,0.0
392,0.0
393,10715.875614355755
394,0.0
395,0.0
396,2722.613648958766
397,2047.654202940961
398,0.0
399,15668.150447630847
400,6233.394964066218
401,693.6845470459375
402,0.0
403,0.0
404,891.5225791723933
405,25864.6928312745
406,0.0
407,10891.038011806755
408,0.0
409,0.0
410,3704.365248635586
411,2297.437459486886
412,0.0
413,15434.24710691825
414,0.0
415,9028.268616632646
416,3815.3469464785303
417,0.0
418,6581.127823733928
419,3766.6041720875073
420,0.0
421,9895.358410132554
422,606.5175395818078
423,14423.077700137655
424,0.0
425,2592.653169712721
426,6730.294855300803
427,2119.2365566461813
428,616.6917721121281
429,8803.185189074371
430,4732.651432177139
431,7237.4002219425165
432,12841.037203089101
433,3274.9595429758774
434,4071.579220211366
435,7864.099861167982
436,0.0
437,10832.098038768454
438,1391.9311557610636
439,13417.267351324146
440,0.0
441,0.0
442,0.0
443,10179.109369808604
444,0.0
445,242.6647966877499
446,3842.8994963134464
447,10662.513962438563
448,0.0
449,0.0
450,637.6541647620033
451,0.0
452,0.0
453,597.3971427052747
454,1773.5899676361296
455,0.0
456,0.0
457,619.2544065183029
458,12295.635754418472
459,4796.643453487661
460,12809.140878185048
461,8936.323509204085
462,0.0
463,12812.84167488286
464,0.0
465,0.0
466,3372.793904115708
467,0.0
468,0.0
469,0.0
470,0.0
471,10503.58303413121
472,0.0
473,14341.674181695853
474,13732.321505829052
475,13584.389963781548
476,400.9496328140085
477,18305.836740197934
478,0.0
479,0.0
480,0.0
481,0.0
482,2572.8166252842057
483,6399.389050393918
484,1100.0588966791984
485,9590.84990456613
486,0.0
487,0.0
488,0.0
489,9992.595633486751
490,2052.4722239067487
491,9454.660413245612
492,15459.528395473113
493,12440.957054885628
494,0.0
495,0.0
496,7934.493845825258
497,0.0
498,9057.793749678967
499,5710.233135640272
500,0.0
501,0.0
502,0.0
503,0.0
504,0.0
505,0.0
506,13117.80204554103
507,2443.605663843133
508,0.0
509,0.0
510,9721.735947282345
511,300.09569654098595
512,16086.827388535428
513,4073.1879431918787
514,0.0
515,2779.482147194736
516,0.0
517,0.0
518,16157.405174217827
519,0.0
520,5959.34303856545
521,0.0
522,9492.658319087524
523,854.2295799075509
524,0.0
525,2146.335109484411
526,9316.919296312903
527,1260.2497746894078
528,0.0
529,16892.309102058178
530,6483.539956000983
531,19983.83879903413
532,8014.926640279446
533,2758.081168238219
534,0.0
535,2407.659277612838
536,0.0
537,4020.320003373141
538,2403.804069576814
539,632.6021610791795
540,0.0
541,0.0
542,3168.4258787198924
543,0.0
544,0.0
545,2066.051970926812
546,1835.3489686015819
547,0.0
548,1500.2761121401563
549,10780.250720657554
550,6798.839355960488
551,0.0
552,0.0
553,4857.790299430111
554,16486.247159347782
555,67.3178531343292
556,8334.501432838035
557,4043.04314764624
558,0.0
559,7288.579466665717
560,0.0
561,0.0
562,3044.678491809056
563,17516.844246164896
564,0.0
565,0.0
566,0.0
567,0.0
568,0.0
569,7002.434744555852
570,0.0
571,136.47742423036834
572,11439.278518823412
573,4665.212983286125
574,5506.214658622164
575,0.0
576,12424.477064982697
577,14176.844441386522
578,0.0
579,2489.24007781595
580,7898.474559943541
581,0.0
582,0.0
583,0.0
584,13607.695268456533
585,0.0
586,5311.519669852889
587,0.0
588,5451.241121845436
589,2753.891129721538
590,0.0
591,0.0
592,0.0
593,0.0
594,1252.8910460231127
595,0.0
596,0.0
597,12784.089912607626
598,0.0
599,2614.5749765813234
600,0.0
601,3740.850125348079
602,16076.509587697568
603,497.5827024485625
604,0.0
605,0.0
606,0.0
607,0.0
608,0.0
609,1658.8395325369784
610,0.0
611,0.0
612,13034.12210472356
613,21234.144338411075
614,729.5946795618802
615,4992.591637571313
616,1330.1947249934892
617,18355.52586426033
618,0.0
619,12822.319345300552
620,0.0
621,4223.681876737042
622,0.0
623,3598.8754435413866
624,0.0
625,4093.6439860895043
626,2345.9255263198284
627,830.4518628185033
628,3009.6245848270482
629,0.0
630,0.0
631,0.0
632,9873.045630592998
633,7435.407231802703
634,18701.910962924827
635,16232.350744814641
636,0.0
637,0.0
638,0.0
639,0.0
640,0.0
641,0.0
642,0.0
643,0.0
644,1440.477354833507
645,7298.824178618059
646,3783.1731539978355
647,12963.117432661267
648,18635.232299486204
649,0.0
650,10839.000578617968
651,0.0
652,0.0
653,16.53580326892552
654,4816.639734588505
655,2454.7297585572232
656,9486.615989110258
657,0.0
658,968.1392390702676
659,0.0
660,5439.764252743742
661,5174.635202881094
662,11375.988978472975
663,0.0
664,5733.345806273166
665,0.0
666,13082.194735852187
667,6035.873237252235
668,0.0
669,5902.5292868666875
670,0.0
671,4413.339751181338
672,2942.0507622061123
673,0.0
674,16936.7161390752
675,13672.264510201756
676,0.0
677,16468.46901473042
678,0.0
679,12275.587432456698
680,0.0
681,0.0
682,0.0
683,0.0
684,0.0
685,0.0
686,0.0
687,10077.065650309407
688,0.0
689,6507.840994981467
690,1045.548431957839
691,12277.37358843544
692,1942.7361617072602
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,6772.997888235346
699,11013.589628248883
700,0.0
701,6715.990737885004
702,15181.168521006388
703,0.0
704,18497.09250301632
705,0.0
706,16550.841474659683
707,0.0
708,0.0
709,9458.882683219854
710,8333.745747042936
711,13808.117385812831
712,0.0
713,0.0
714,0.0
715,20466.792613033555
716,0.0
717,19715.03514094872
718,626.82131576541
719,1645.8328688694746
720,896.084543982899
721,0.0
722,11395.644170138956
723,939.9530056040385
724,0.0
725,6638.439608965535
726,0.0
727,15048.028709386941
728,16608.344594551803
729,0.0
730,1678.3744892693358
731,28238.904589213984
732,0.0
733,2682.3072498915135
734,0.0
735,0.0
736,19518.45386783118
737,0.0
738,9702.90736091559
739,0.0
740,0.0
741,0.0
742,8854.536868944298
743,1703.6927701390523
744,12847.416646934696
745,0.0
746,0.0
747,2053.5045482949936
748,2793.974041941401
749,0.0
750,0.0
751,17909.799530075223
752,18364.2869697531
753,0.0
754,0.0
755,0.0
756,8948.689314368006
757,448.5692454545351
758,6929.0826284346695
759,0.0
760,0.0
761,3100.289263530838
762,17717.064818175684
763,0.0
764,3007.8548912968545
765,0.0
766,16183.466316486069
767,0.0
768,0.0
769,0.0
770,0.0
771,10086.415903328685
772,0.0
773,0.0
774,304.65498897776706
775,0.0
776,0.0
777,52.91990496290964
778,0.0
779,10646.426925067412
780,1863.013783107861
781,8856.955444870575
782,10470.107389817887
783,4108.114765746286
784,10131.589439535106
785,4232.607132867328
786,6762.501267297455
787,7468.43665029126
788,5901.420103347424
789,9416.517696301336
790,0.0
791,0.0
792,24068.238913322974
793,4788.4606179144175
794,8908.117427673016
795,8305.2972277292
796,0.0
797,0.0
798,11193.502605155605
799,3895.9869040064223
800,25587.038064097287
801,4842.2187620909535
802,0.0
803,0.0
804,0.0
805,2506.9352621622093
806,0.0
807,262.55265400002827
808,9900.251377472188
809,0.0
810,0.0
811,0.0
812,4583.9631252248655
813,0.0
814,14213.219804927649
815,745.3318369303597
816,0.0
817,0.0
818,0.0
819,0.0
820,6335.87793533635
821,0.0
822,10231.43996755965
823,0.0
824,405.66948385493015
825,0.0
826,889.1774498969899
827,6423.780450897437
828,0.0
829,0.0
830,19744.60225238197
831,0.0
832,7392.392362049781
833,0.0
834,8844.058658629918
835,0.0
836,13174.405558744795
837,0.0
838,0.0
839,1594.050002049422
840,4768.4297048056615
841,0.0
842,0.0
843,9179.172145736258
844,7343.834332474973
845,1450.689421177638
846,0.0
847,14053.524460356071
848,0.0
849,8092.832179581979
850,4562.285122796282
851,8124.509017046308
852,0.0
853,9143.16367610835
854,13236.456905274943
855,8927.493485771702
856,0.0
857,0.0
858,9213.927435094578
859,0.0
860,0.0
861,585.0593143474543
862,0.0
863,9536.875320930732
864,6139.340567175561
865,0.0
866,2317.160242343438
867,7306.359931816376
868,5546.0041121419345
869,0.0
870,0.0
871,9897.314444291202
872,5044.227463284711
873,0.0
874,0.0
875,0.0
876,1427.735303209658
877,0.0
878,0.0
879,0.0
880,0.0
881,7486.660751157033
882,13674.85889061456
883,0.0
884,4459.46360423381
885,7604.103900614689
886,0.0
887,14220.939154291758
888,0.0
889,9217.626018739742
890,0.0
891,3957.58303090767
892,11950.410006630293
893,10437.999717754748
894,0.0
895,5544.726107491093
896,15697.113388840138
897,753.591908577655
898,14014.230290426756
899,2275.1903486036754
900,6662.193651331996
901,0.0
902,0.0
903,7198.22581063144
904,6915.770913557411
905,15682.822292739758
906,9105.730539386626
907,13053.927791684691
908,0.0
909,0.0
910,18603.58906457259
911,0.0
912,4245.979851431737
913,0.0
914,0.0
915,4080.117310905771
916,2603.733722227975
917,0.0
918,0.0
919,8701.054548347078
920,0.0
921,0.0
922,0.0
923,0.0
924,2682.523722533253
925,4271.099393254612
926,7584.060242990847
927,9.881511085841339
928,8889.38023158774
929,14202.10598364385
930,147.34082046424737
931,9912.950559746212
932,0.0
933,0.0
934,0.0
935,6570.028592083661
936,2006.7927215937234
937,1753.096484059235
938,689.4520570701861
939,0.0
940,0.0
941,18177.982038114744
942,0.0
943,3476.995563280885
944,12510.118091759825
945,9839.81950238871
946,10269.02516090413
947,0.0
948,4498.833122187934
949,4515.937812361022
950,8221.119402059383
951,0.0
952,76.35713635664433
953,7405.806488967704
954,2197.0700655094115
955,10584.92006655375
956,6966.560796322185
957,0.0
958,0.0
959,10034.488430574653
960,17085.113922514458
961,0.0
962,0.0
963,0.0
964,2400.1187178660184
965,0.0
966,0.0
967,0.0
968,15932.250797164801
969,6906.139275212947
970,3022.44499070436
971,0.0
972,3618.4721346290607
973,0.0
974,13793.893842491205
975,5905.768013704161
976,10131.772986456781
977,0.0
978,0.0
979,4216.222416289762
980,16269.668901122466
981,0.0
982,6476.1101259905845
983,0.0
984,0.0
985,13877.518553563219
986,0.0
987,14310.55508290822
988,0.0
989,0.0
990,0.0
991,0.0
992,0.0
993,0.0
994,3466.4952815897996
995,8089.769528771052
996,8565.665685630142
997,7083.913431195717
998,0.0
999,2295.68896836607
